,saversion,saverest,areasymbol,areaname,lkey,musym,muname,museq,mukey,comppct_r,compname,localphase,slope_r,cokey,hzdept_r,hzdepb_r,ksat_r,sandtotal_r,claytotal_r,silttotal_r,dbthirdbar_r,partdensity,wsatiated_r,chkey
403,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScB,"Saunook loam, 2 to 8 percent slopes",71,545862,80,Saunook,,5.0,20066912,0.0,25.0,28.0,45.0,14.0,41.0,1.38,,36.0,58864337
404,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScB,"Saunook loam, 2 to 8 percent slopes",71,545862,7,Reddies,frequently flooded,2.0,20066913,66.0,89.0,92.0,82.0,5.0,13.0,1.6,,34.0,58864338
405,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScB,"Saunook loam, 2 to 8 percent slopes",71,545862,7,Reddies,frequently flooded,2.0,20066913,89.0,203.0,92.0,92.0,3.0,5.0,1.66,,18.0,58864339
406,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScB,"Saunook loam, 2 to 8 percent slopes",71,545862,7,Reddies,frequently flooded,2.0,20066913,0.0,30.0,28.0,68.0,12.0,20.0,1.46,,35.0,58864340
407,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScB,"Saunook loam, 2 to 8 percent slopes",71,545862,7,Reddies,frequently flooded,2.0,20066913,30.0,51.0,28.0,62.0,10.0,28.0,1.57,,33.0,58864341
408,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScB,"Saunook loam, 2 to 8 percent slopes",71,545862,7,Reddies,frequently flooded,2.0,20066913,51.0,66.0,28.0,62.0,10.0,28.0,1.57,,33.0,58864342
409,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,80,Saunook,,12.0,20066914,25.0,86.0,9.0,35.0,29.0,36.0,1.52,,36.0,58864343
410,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,80,Saunook,,12.0,20066914,86.0,112.0,9.0,60.0,14.0,26.0,1.6,,25.0,58864344
411,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,80,Saunook,,12.0,20066914,112.0,203.0,9.0,60.0,14.0,26.0,1.5,,19.0,58864345
412,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,80,Saunook,,12.0,20066914,0.0,25.0,28.0,45.0,14.0,41.0,1.38,,36.0,58864346
413,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,7,Reddies,frequently flooded,2.0,20066915,66.0,89.0,92.0,82.0,5.0,13.0,1.6,,34.0,58864347
414,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,7,Reddies,frequently flooded,2.0,20066915,89.0,203.0,92.0,92.0,3.0,5.0,1.66,,18.0,58864348
415,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,7,Reddies,frequently flooded,2.0,20066915,0.0,30.0,28.0,68.0,12.0,20.0,1.46,,35.0,58864349
416,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,7,Reddies,frequently flooded,2.0,20066915,30.0,51.0,28.0,62.0,10.0,28.0,1.57,,33.0,58864350
417,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,7,Reddies,frequently flooded,2.0,20066915,51.0,66.0,28.0,62.0,10.0,28.0,1.57,,33.0,58864351
418,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,9,Dellwood,frequently flooded,3.0,20066916,0.0,30.0,28.0,69.0,10.0,21.0,1.42,,31.0,58864352
419,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,9,Dellwood,frequently flooded,3.0,20066916,41.0,203.0,92.0,92.0,3.0,5.0,1.63,,18.0,58864353
420,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,9,Dellwood,frequently flooded,3.0,20066916,30.0,41.0,92.0,65.0,10.0,25.0,1.58,,28.0,58864354
421,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,4,Nikwasi,frequently flooded,1.0,20066917,53.0,71.0,92.0,82.0,4.0,14.0,1.6,,35.0,58864355
422,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,4,Nikwasi,frequently flooded,1.0,20066917,71.0,203.0,92.0,85.0,5.0,10.0,1.56,,23.0,58864356
423,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,4,Nikwasi,frequently flooded,1.0,20066917,15.0,53.0,28.0,45.0,14.0,41.0,1.13,,47.0,58864357
424,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,ScC,"Saunook loam, 8 to 15 percent slopes",72,545863,4,Nikwasi,frequently flooded,1.0,20066917,0.0,15.0,28.0,45.0,14.0,41.0,1.38,,38.0,58864358
425,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,9,Evard,stony,40.0,20066774,0.0,13.0,28.0,45.7,12.5,41.8,1.35,,35.0,58863845
426,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,9,Evard,stony,40.0,20066774,13.0,74.0,9.0,55.8,26.5,17.7,1.4,,41.0,58863846
427,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,9,Evard,stony,40.0,20066774,74.0,94.0,9.0,65.1,16.0,18.9,1.3,,44.0,58863847
428,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,9,Evard,stony,40.0,20066774,94.0,203.0,9.0,67.9,12.5,19.6,1.3,,42.0,58863848
429,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,85,Trimont,stony,40.0,20066775,0.0,23.0,28.0,44.8,14.0,41.2,1.48,,29.0,58863849
430,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,85,Trimont,stony,40.0,20066775,23.0,114.0,9.0,55.8,26.5,17.7,1.4,,40.0,58863850
431,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,85,Trimont,stony,40.0,20066775,114.0,203.0,9.0,69.6,14.0,16.4,1.53,,35.0,58863851
432,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,6,Cowee,stony,40.0,20066776,68.0,203.0,7.0,,,,,,,58863852
433,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,6,Cowee,stony,40.0,20066776,13.0,68.0,9.0,55.8,26.5,17.7,1.45,,31.0,58863853
434,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrE,"Trimont gravelly loam, 30 to 50 percent slopes, stony",83,545874,6,Cowee,stony,40.0,20066776,0.0,13.0,28.0,44.8,14.0,41.2,1.43,,33.0,58863854
435,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,80,Trimont,stony,63.0,20066777,0.0,23.0,28.0,44.8,14.0,41.2,1.48,,29.0,58863855
436,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,80,Trimont,stony,63.0,20066777,23.0,114.0,9.0,55.8,26.5,17.7,1.4,,40.0,58863856
437,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,80,Trimont,stony,63.0,20066777,114.0,203.0,9.0,69.6,14.0,16.4,1.53,,35.0,58863857
438,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Edneyville,rocky,63.0,20066778,0.0,13.0,28.0,67.5,11.5,21.0,1.5,,34.0,58863858
439,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Edneyville,rocky,63.0,20066778,13.0,109.0,28.0,70.1,13.5,16.4,1.5,,36.0,58863859
440,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Edneyville,rocky,63.0,20066778,109.0,203.0,28.0,67.9,12.5,19.6,1.5,,36.0,58863860
441,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,0,Rock outcrop,,,20066779,0.0,203.0,0.035,,,,,,,58863861
442,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Evard,stony,63.0,20066780,0.0,13.0,28.0,45.7,12.5,41.8,1.35,,35.0,58863862
443,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Evard,stony,63.0,20066780,94.0,203.0,9.0,67.9,12.5,19.6,1.3,,42.0,58863863
444,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Evard,stony,63.0,20066780,13.0,74.0,9.0,55.8,26.5,17.7,1.4,,41.0,58863864
445,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Evard,stony,63.0,20066780,74.0,94.0,9.0,65.1,16.0,18.9,1.3,,44.0,58863865
446,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cullasaja,very stony,40.0,20066781,86.0,203.0,28.0,76.0,12.0,12.0,1.3,,26.0,58863866
447,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cullasaja,very stony,40.0,20066781,0.0,46.0,28.0,68.8,15.0,16.2,0.85,,26.0,58863867
448,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cullasaja,very stony,40.0,20066781,46.0,86.0,28.0,68.0,16.0,16.0,1.3,,28.0,58863868
449,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cowee,stony,63.0,20066782,13.0,68.0,9.0,55.8,26.5,17.7,1.45,,31.0,58863869
450,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cowee,stony,63.0,20066782,68.0,203.0,7.0,,,,,,,58863870
451,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TrF,"Trimont gravelly loam, 50 to 95 percent slopes, stony",84,545875,5,Cowee,stony,63.0,20066782,0.0,13.0,28.0,44.8,14.0,41.2,1.43,,33.0,58863871
452,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,50,Tuckasegee,stony,12.0,20066783,0.0,33.0,28.0,68.0,16.0,16.0,1.03,,44.0,58863872
453,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,50,Tuckasegee,stony,12.0,20066783,33.0,66.0,28.0,68.0,16.0,16.0,1.2,,44.0,58863873
454,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,50,Tuckasegee,stony,12.0,20066783,66.0,119.0,28.0,59.9,22.0,18.1,1.35,,32.0,58863874
455,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,50,Tuckasegee,stony,12.0,20066783,119.0,203.0,28.0,60.6,21.0,18.4,1.35,,31.0,58863875
456,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,30,Cullasaja,stony,12.0,20066784,0.0,43.0,28.0,55.8,26.5,17.7,0.85,,38.0,58863876
457,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,30,Cullasaja,stony,12.0,20066784,43.0,81.0,28.0,70.9,12.5,16.6,1.3,,30.0,58863877
458,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TsC,"Tuckasegee-Cullasaja complex, 8 to 15 percent slopes, stony",85,545876,30,Cullasaja,stony,12.0,20066784,81.0,203.0,28.0,82.5,8.5,9.0,1.3,,23.0,58863878
459,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,5,Sylva,undrained,2.0,20066788,0.0,20.0,28.0,45.3,11.5,43.2,1.4,,36.0,58863890
460,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,5,Sylva,undrained,2.0,20066788,20.0,81.0,28.0,45.3,11.5,43.2,1.45,,38.0,58863891
461,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,5,Sylva,undrained,2.0,20066788,135.0,203.0,23.0,84.1,14.0,1.9,1.45,,38.0,58863892
462,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,5,Sylva,undrained,2.0,20066788,81.0,135.0,28.0,84.1,14.0,1.9,1.45,,42.0,58863893
463,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,30,Whiteside,,12.0,20066789,0.0,28.0,28.0,45.3,11.5,43.2,1.4,,36.0,58863894
464,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,30,Whiteside,,12.0,20066789,28.0,94.0,9.0,39.8,22.5,37.7,1.45,,38.0,58863895
465,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,30,Whiteside,,12.0,20066789,94.0,152.0,23.0,64.8,19.0,16.2,1.48,,37.0,58863896
466,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,50,Tuckasegee,,12.0,20066790,0.0,33.0,28.0,68.0,16.0,16.0,1.03,,45.0,58863897
467,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,50,Tuckasegee,,12.0,20066790,33.0,66.0,28.0,65.1,19.0,15.9,1.2,,44.0,58863898
468,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,50,Tuckasegee,,12.0,20066790,66.0,119.0,28.0,65.1,19.0,15.9,1.35,,32.0,58863899
469,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,TwC,"Tuckasegee-Whiteside complex, 8 to 15 percent slopes",87,545878,50,Tuckasegee,,12.0,20066790,119.0,203.0,28.0,63.4,20.0,16.6,1.35,,31.0,58863900
470,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Thurmont,,5.0,20066808,0.0,10.0,28.0,49.0,21.0,30.0,1.3,,45.0,58863945
471,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Thurmont,,5.0,20066808,10.0,89.0,9.0,44.0,30.0,26.0,1.4,,43.0,58863946
472,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Thurmont,,5.0,20066808,122.0,203.0,9.0,81.0,9.0,10.0,1.3,,43.0,58863947
473,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Thurmont,,5.0,20066808,89.0,107.0,9.0,55.8,26.5,17.7,1.4,,42.0,58863948
474,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Thurmont,,5.0,20066808,107.0,122.0,28.0,63.3,17.0,19.7,1.45,,40.0,58863949
475,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,30,Urban land,rarely flooded,,20066809,,,,,,,,,,-1
476,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Cullowhee,occasionally flooded,2.0,20066810,33.0,58.0,92.0,78.5,5.0,16.5,1.45,,38.0,58863950
477,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Cullowhee,occasionally flooded,2.0,20066810,58.0,89.0,92.0,82.5,8.5,9.0,1.45,,38.0,58863951
478,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Cullowhee,occasionally flooded,2.0,20066810,89.0,203.0,92.0,95.5,3.0,1.5,1.5,,10.0,58863952
479,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Cullowhee,occasionally flooded,2.0,20066810,0.0,33.0,28.0,67.5,11.5,21.0,1.4,,35.0,58863953
480,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dellwood,occasionally flooded,3.0,20066811,21.0,41.0,92.0,94.1,4.5,1.4,1.5,,15.0,58863954
481,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dellwood,occasionally flooded,3.0,20066811,41.0,203.0,92.0,91.0,2.5,6.5,1.5,,11.0,58863955
482,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dellwood,occasionally flooded,3.0,20066811,0.0,21.0,28.0,68.5,10.0,21.5,1.4,,31.0,58863956
483,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Reddies,occasionally flooded,3.0,20066812,66.0,203.0,92.0,95.5,3.0,1.5,1.5,,19.0,58863957
484,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Reddies,occasionally flooded,3.0,20066812,0.0,36.0,28.0,55.3,11.5,33.2,1.4,,35.0,58863958
485,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Reddies,occasionally flooded,3.0,20066812,36.0,66.0,28.0,67.5,11.5,21.0,1.45,,37.0,58863959
486,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dillard,rarely flooded,3.0,20066813,0.0,18.0,9.0,43.0,17.5,39.5,1.35,,41.0,58863960
487,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dillard,rarely flooded,3.0,20066813,18.0,127.0,9.0,33.5,30.0,36.5,1.5,,38.0,58863961
488,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,2,Dillard,rarely flooded,3.0,20066813,127.0,203.0,28.0,68.3,12.0,19.7,1.45,,39.0,58863962
489,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,UfB,"Udorthents-Urban land complex, 0 to 5 percent slopes, rarely flooded",89,545882,60,Udorthents,rarely flooded,3.0,20066814,0.0,203.0,28.0,45.3,11.5,43.2,1.53,,28.0,58863963
490,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeC,"Wayah sandy loam, windswept, 8 to 15 percent slopes, stony",91,545885,85,Wayah,windswept,12.0,20066794,0.0,38.0,28.0,65.7,11.5,22.8,1.1,,44.0,58863902
491,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeC,"Wayah sandy loam, windswept, 8 to 15 percent slopes, stony",91,545885,85,Wayah,windswept,12.0,20066794,38.0,94.0,28.0,65.7,11.5,22.8,1.4,,34.0,58863903
492,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeC,"Wayah sandy loam, windswept, 8 to 15 percent slopes, stony",91,545885,85,Wayah,windswept,12.0,20066794,94.0,203.0,28.0,82.2,9.0,8.8,1.53,,28.0,58863904
493,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,0,Rock outcrop,,,20066795,0.0,203.0,0.035,,,,,,,58863905
494,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,5,Chestnut,windswept,23.0,20066796,91.0,203.0,7.0,,,,,,,58863906
495,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,5,Chestnut,windswept,23.0,20066796,0.0,15.0,28.0,70.9,12.5,16.6,1.48,,29.0,58863907
496,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,5,Chestnut,windswept,23.0,20066796,15.0,91.0,28.0,68.8,15.0,16.2,1.48,,31.0,58863908
497,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,10,Burton,windswept,23.0,20066797,0.0,46.0,28.0,65.7,11.5,22.8,1.2,,41.0,58863909
498,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,10,Burton,windswept,23.0,20066797,46.0,91.0,28.0,65.7,11.5,22.8,1.55,,30.0,58863910
499,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,10,Burton,windswept,23.0,20066797,91.0,203.0,0.0,,,,,,,58863911
500,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,85,Wayah,windswept,23.0,20066798,94.0,203.0,28.0,82.2,9.0,8.8,1.53,,27.0,58863912
501,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,85,Wayah,windswept,23.0,20066798,0.0,38.0,28.0,65.7,11.5,22.8,1.1,,42.0,58863913
502,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeD,"Wayah sandy loam, windswept, 15 to 30 percent slopes, stony",92,545886,85,Wayah,windswept,23.0,20066798,38.0,94.0,28.0,65.7,11.5,22.8,1.4,,30.0,58863914
503,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,10,Burton,windswept,40.0,20066799,0.0,46.0,28.0,65.7,11.5,22.8,1.2,,41.0,58863915
504,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,10,Burton,windswept,40.0,20066799,61.0,203.0,0.035,,,,,,,58863916
505,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,10,Burton,windswept,40.0,20066799,46.0,61.0,28.0,65.7,11.5,22.8,1.55,,30.0,58863917
506,17,6/4/2020 1:23:33 PM,NC113,"Macon County, North Carolina",14802,WeE,"Wayah sandy loam, windswept, 30 to 50 percent slopes, stony",93,545887,85,Wayah,windswept,40.0,20066800,0.0,38.0,28.0,65.7,11.5,22.8,1.1,,42.0,58863918
